"METHOD","REGION","OBS_YEAR","ISLAND","PERM_SITE","CLIMATE_STATION_YN","SITE","REEF_ZONE","DEPTH_BIN","SITEVISITID","CCA","CORAL","EMA","HALI","I","MA","SC","SED","TURF","N","new.N","CCA_CORAL","BSR","MISSIONID","DATE_","SEC_NAME","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG","Oceanography","OCC_SITEID"
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00030","Forereef","Mid",5855,18.9090909090909,7.27272727272727,5.81818181818182,0.363636363636364,0.363636363636364,0.727272727272727,1.09090909090909,13.4545454545455,52,300,275,26.1818181818182,0.496551724137931,"SBP1310",2013-06-21,"LAU",7.6,10.9,-8.37833382,127.2407764,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00061","Forereef","Shallow",5875,8.04195804195804,36.013986013986,2.0979020979021,6.29370629370629,6.29370629370629,0,13.2867132867133,8.39160839160839,19.5804195804196,300,286,44.0559440559441,2.25,"SBP1310",2013-06-25,"LAU",4.6,5,-8.418,127.309,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00062","Forereef","Shallow",5876,0,15.6351791530945,0,0,0.651465798045603,0,11.0749185667752,3.90879478827362,68.7296416938111,310,307,15.6351791530945,0.227488151658768,"SBP1310",2013-06-25,"LAU",2.7,3.5,-8.41564067,127.3111083,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00063","Forereef","Mid",5874,2.01342281879195,20.1342281879195,29.5302013422819,25.8389261744966,0,5.70469798657718,1.00671140939597,0,15.7718120805369,300,298,22.1476510067114,1.03125,"SBP1310",2013-06-25,"LAU",16.7,17.6,-8.410837,127.3121768,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00064","Forereef","Mid",5877,5.65371024734982,27.9151943462898,0.706713780918728,0,2.12014134275618,0,4.59363957597173,27.208480565371,31.8021201413428,310,283,33.5689045936396,1.05555555555556,"SBP1310",2013-06-25,"LAU",10.6,14.2,-8.4082283,127.3194202,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LAU-00071","Forereef","Mid",5881,21.259842519685,15.748031496063,14.5669291338583,0,0.393700787401575,0.393700787401575,0,0.393700787401575,47.244094488189,300,254,37.007874015748,0.776859504132231,"SBP1310",2013-06-26,"LAU",8.9,10,-8.44447978,127.3414184,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00001","Forereef","Shallow",5770,0,0,0,0.343642611683849,0.343642611683849,9.27835051546392,0,6.87285223367698,83.1615120274914,300,291,0,0,"SBP1310",2013-06-10,"LIQ",4.5,6.8,-8.5662856,125.3839808,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00007","Forereef","Mid",5767,0.348432055749129,5.22648083623693,0.696864111498258,0,0,0,37.2822299651568,13.588850174216,42.8571428571429,310,287,5.57491289198606,0.130081300813008,"SBP1310",2013-06-09,"LIQ",11.6,16.6,-8.55974327,125.4225294,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00008","Forereef","Shallow",5771,3.98671096345515,10.9634551495017,0.996677740863787,0,3.32225913621263,0,36.5448504983389,0,44.1860465116279,310,301,14.9501661129568,0.338345864661654,"SBP1310",2013-06-10,"LIQ",1.9,4.6,-8.57404531,125.3705049,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00012","Forereef","Shallow",5768,17.8321678321678,20.6293706293706,4.1958041958042,0,0,0,1.3986013986014,5.94405594405594,50,300,286,38.4615384615385,0.769230769230769,"SBP1310",2013-06-09,"LIQ",5.2,6.2,-8.55971653,125.4495417,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00014","Forereef","Mid",5774,0,2.31788079470199,0.33112582781457,0.662251655629139,3.3112582781457,0.33112582781457,2.98013245033113,6.62251655629139,83.4437086092715,310,302,2.31788079470199,0.0276679841897233,"SBP1310",2013-06-10,"LIQ",13,17.6,-8.60224706,125.2861315,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00015","Forereef","Mid",5772,1.06007067137809,2.12014134275618,0.353356890459364,2.47349823321555,1.41342756183746,0.706713780918728,0,23.321554770318,68.5512367491166,290,283,3.18021201413428,0.0459183673469388,"SBP1310",2013-06-10,"LIQ",11.6,14.3,-8.58463467,125.3294465,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00028","Forereef","Shallow",5773,1.35593220338983,9.83050847457627,0.677966101694915,0,0.677966101694915,0,14.5762711864407,31.864406779661,41.0169491525424,310,295,11.1864406779661,0.272727272727273,"SBP1310",2013-06-10,"LIQ",4.9,6.6,-8.60211924,125.2932839,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00030","Forereef","Mid",5769,0.350877192982456,9.82456140350877,2.10526315789474,0.701754385964912,4.56140350877193,0,18.2456140350877,7.36842105263158,56.8421052631579,300,285,10.1754385964912,0.179012345679012,"SBP1310",2013-06-09,"LIQ",13.5,18.2,-8.56315169,125.391697,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00033","Forereef","Shallow",5785,0.66006600660066,33.3333333333333,0.66006600660066,0,0.99009900990099,0,45.2145214521452,2.97029702970297,16.1716171617162,310,303,33.993399339934,2.10204081632653,"SBP1310",2013-06-11,"LIQ",3,4.2,-8.63867749,125.1293582,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00035","Forereef","Mid",5775,0,8.88157894736842,0.328947368421053,0,0,0,30.9210526315789,23.3552631578947,36.5131578947368,310,304,8.88157894736842,0.243243243243243,"SBP1310",2013-06-10,"LIQ",5.8,7.4,-8.60441471,125.2722452,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00036","Forereef","Mid",5781,0.337837837837838,16.2162162162162,0,0.337837837837838,4.05405405405405,0.337837837837838,44.9324324324324,15.8783783783784,17.9054054054054,310,296,16.5540540540541,0.907407407407407,"SBP1310",2013-06-11,"LIQ",8.7,12.5,-8.61211206,125.1909764,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00039","Forereef","Mid",5783,0.434782608695652,21.7391304347826,0,0,2.17391304347826,0,63.4782608695652,0.434782608695652,11.7391304347826,300,230,22.1739130434783,1.88888888888889,"SBP1310",2013-06-11,"LIQ",11.4,19.1,-8.62562243,125.1573296,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00040","Forereef","Shallow",5790,2.73037542662116,12.9692832764505,1.02389078498294,0,0.68259385665529,5.80204778156997,0.68259385665529,0,76.1092150170648,300,293,15.6996587030717,0.191666666666667,"SBP1310",2013-06-12,"LIQ",4.6,7,-8.69289349,125.0987708,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00041","Forereef","Shallow",5778,0,0,0,0,3.67892976588629,0,0.334448160535117,0,95.9866220735786,310,299,0,0,"SBP1310",2013-06-11,"LIQ",2.4,3.9,-8.60471914,125.219306,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00042","Forereef","Shallow",5787,1.09090909090909,16,1.81818181818182,1.45454545454545,5.09090909090909,5.09090909090909,37.8181818181818,9.45454545454546,22.1818181818182,310,275,17.0909090909091,0.626666666666667,"SBP1310",2013-06-12,"LIQ",4,6.1,-8.66275015,125.1104773,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00043","Forereef","Mid",5776,1.35593220338983,10.8474576271186,0,0,7.11864406779661,0,28.8135593220339,0,51.864406779661,310,295,12.2033898305085,0.235294117647059,"SBP1310",2013-06-10,"LIQ",13.8,19.4,-8.60307234,125.2573534,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00044","Forereef","Mid",5786,0.671140939597315,13.4228187919463,0,0,1.34228187919463,2.68456375838926,27.1812080536913,10.4026845637584,44.2953020134228,300,298,14.0939597315436,0.3,"SBP1310",2013-06-12,"LIQ",6.1,7.6,-8.64469285,125.121287,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00045","Forereef","Shallow",5779,4.04411764705882,0.367647058823529,1.83823529411765,2.57352941176471,3.67647058823529,8.08823529411765,1.10294117647059,8.45588235294118,69.8529411764706,300,272,4.41176470588235,0.0566037735849057,"SBP1310",2013-06-11,"LIQ",4.5,5.5,-8.60679458,125.2076412,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00046","Forereef","Mid",5788,0.68259385665529,10.580204778157,0,0,0,1.70648464163823,26.962457337884,13.6518771331058,46.4163822525597,300,293,11.2627986348123,0.234042553191489,"SBP1310",2013-06-12,"LIQ",10,10.7,-8.66948434,125.1067612,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00047","Forereef","Mid",5789,5.44747081712062,12.84046692607,1.55642023346304,0.389105058365759,7.78210116731517,0.778210116731518,3.50194552529183,3.89105058365759,63.8132295719844,310,257,18.2879377431907,0.283132530120482,"SBP1310",2013-06-12,"LIQ",14.6,21,-8.68075926,125.101837,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00057","Forereef","Mid",5784,0,7.04225352112676,0,0,2.8169014084507,0,35.9154929577465,22.1830985915493,32.0422535211268,290,284,7.04225352112676,0.21978021978022,"SBP1310",2013-06-11,"LIQ",10.3,16,-8.63485711,125.1392117,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00059","Forereef","Mid",5780,0.341296928327645,5.80204778156997,0.341296928327645,0,2.38907849829352,0,54.6075085324232,6.14334470989761,30.3754266211604,310,293,6.14334470989761,0.202247191011236,"SBP1310",2013-06-11,"LIQ",10.1,16,-8.60998213,125.2005531,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00060","Forereef","Shallow",5782,0,0,0,0.420168067226891,0,0,0,8.82352941176471,90.7563025210084,240,238,0,0,"SBP1310",2013-06-11,"LIQ",4.6,5.2,-8.62141052,125.1679886,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00061","Forereef","Mid",5791,2.98013245033113,22.1854304635762,0,0,2.98013245033113,0,24.5033112582781,7.6158940397351,39.7350993377483,310,302,25.1655629139073,0.633333333333333,"SBP1310",2013-06-12,"LIQ",12,12.4,-8.65055499,125.1152498,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00062","Forereef","Shallow",5792,2.02702702702703,24.6621621621622,1.01351351351351,0,1.35135135135135,0.337837837837838,42.2297297297297,1.35135135135135,27.027027027027,300,296,26.6891891891892,0.975308641975309,"SBP1310",2013-06-12,"LIQ",4.2,5.2,-8.62989603,125.1502929,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"LIQ-00063","Forereef","Shallow",5793,0.675675675675676,16.5540540540541,1.01351351351351,0,4.05405405405405,2.7027027027027,47.972972972973,12.5,14.527027027027,310,296,17.2297297297297,1,"SBP1310",2013-06-12,"LIQ",3.5,4.7,-8.61702972,125.1790254,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00001","Forereef","Mid",5865,2.30769230769231,5.38461538461539,1.53846153846154,0.384615384615385,16.5384615384615,0.384615384615385,0.384615384615385,11.5384615384615,61.5384615384615,300,260,7.69230769230769,0.124223602484472,"SBP1310",2013-06-24,"MAN",4.8,10,-8.51128631,126.0478742,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00007","Forereef","Mid",5866,0.335570469798658,13.4228187919463,0.335570469798658,0,5.70469798657718,1.00671140939597,3.69127516778524,2.68456375838926,72.8187919463087,310,298,13.758389261745,0.186363636363636,"SBP1310",2013-06-24,"MAN",9.4,15.8,-8.48560961,125.9759207,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2014,"Timor Leste",0,0,"MAN-00009","UNKNOWN","UNKNOWN",7427,10.6164383561644,6.50684931506849,5.47945205479452,0.342465753424658,1.36986301369863,1.36986301369863,2.05479452054794,11.986301369863,60.2739726027397,300,292,17.1232876712329,0.277777777777778,"MP1419",2014-09-24,"Timor Leste",NA,NA,-8.47513,125.90675,"2014",NA,"-1",-1,1,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00034","Forereef","Mid",5898,2.31023102310231,2.31023102310231,0,0.33003300330033,6.93069306930693,0,2.64026402640264,15.5115511551155,69.96699669967,310,303,4.62046204620462,0.0660377358490566,"SBP1310",2013-06-27,"MAN",10.1,17.9,-8.4735452,125.8602526,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00036","Forereef","Mid",5837,0.343642611683849,30.9278350515464,0.343642611683849,0,4.46735395189003,0,10.6529209621993,4.12371134020619,49.1408934707904,310,291,31.2714776632302,0.636363636363636,"SBP1310",2013-06-19,"MAN",7,11.2,-8.47829221,125.9510745,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00037","Forereef","Shallow",5895,1.32450331125828,43.3774834437086,0.662251655629139,0,0,0.33112582781457,26.158940397351,3.3112582781457,24.8344370860927,310,302,44.7019867549669,1.77631578947368,"SBP1310",2013-06-27,"MAN",2.1,2.7,-8.47492126,125.8490961,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00046","Forereef","Shallow",5867,2.3489932885906,34.5637583892617,0,0,1.67785234899329,0,9.06040268456376,2.3489932885906,50,300,298,36.9127516778523,0.738255033557047,"SBP1310",2013-06-24,"MAN",3.7,5.8,-8.48139418,125.9543229,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00047","Forereef","Shallow",5838,12.9139072847682,15.5629139072848,13.2450331125828,0,1.65562913907285,0,8.60927152317881,0,48.0132450331126,310,302,28.476821192053,0.593103448275862,"SBP1310",2013-06-19,"MAN",2.1,5.7,-8.47885371,125.9276631,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00051","Forereef","Shallow",5839,0.328947368421053,6.25,0,0,0.986842105263158,0,14.4736842105263,29.2763157894737,48.6842105263158,310,304,6.57894736842105,0.135135135135135,"SBP1310",2013-06-19,"MAN",2.1,4.8,-8.47806464,125.9102964,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00052","Forereef","Mid",5840,1.67785234899329,2.68456375838926,0.335570469798658,0,2.3489932885906,0.335570469798658,1.00671140939597,3.69127516778524,87.9194630872483,310,298,4.36241610738255,0.0494296577946768,"SBP1310",2013-06-19,"MAN",12.7,20.6,-8.47376464,125.8945289,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00053","Forereef","Mid",5843,0.709219858156028,7.09219858156028,0,0,6.02836879432624,0,11.3475177304965,44.3262411347518,30.4964539007092,300,282,7.80141843971631,0.255813953488372,"SBP1310",2013-06-19,"MAN",7.9,18.3,-8.4741772,125.8730902,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00055","Forereef","Mid",5842,10.9243697478992,15.546218487395,7.14285714285714,0,3.36134453781513,0.840336134453782,2.94117647058824,0.840336134453782,58.4033613445378,300,238,26.4705882352941,0.446808510638298,"SBP1310",2013-06-19,"MAN",8.2,17,-8.47726291,125.9333509,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00058","Forereef","Shallow",5841,0.344827586206897,28.9655172413793,1.03448275862069,0,6.20689655172414,0,7.24137931034483,0.689655172413793,55.5172413793103,300,290,29.3103448275862,0.527950310559006,"SBP1310",2013-06-19,"MAN",0,12.2,-8.4849518,125.9630136,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"MAN-00064","Forereef","Shallow",5869,4.42176870748299,21.7687074829932,2.04081632653061,0,2.72108843537415,0.340136054421769,21.7687074829932,0,46.9387755102041,310,294,26.1904761904762,0.553956834532374,"SBP1310",2013-06-24,"MAN",3.6,5,-8.47641651,125.9394024,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00002","Forereef","Shallow",5812,0.673400673400673,8.08080808080808,0,0.336700336700337,2.35690235690236,0.336700336700337,30.3030303030303,12.4579124579125,45.4545454545455,300,297,8.75420875420875,0.191176470588235,"SBP1310",2013-06-16,"OEC",3.9,5.2,-9.23366094,124.2389317,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00007","Forereef","Mid",5810,1.42857142857143,18.9285714285714,0.714285714285714,0.357142857142857,4.64285714285714,3.92857142857143,10.3571428571429,15,44.6428571428571,310,280,20.3571428571429,0.419117647058824,"SBP1310",2013-06-15,"OEC",9.7,16.1,-9.29234943,124.1588193,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00011","Forereef","Shallow",5807,1.70648464163823,4.09556313993174,0.341296928327645,0.341296928327645,5.11945392491468,1.02389078498294,12.6279863481229,6.48464163822526,68.259385665529,310,293,5.80204778156997,0.083743842364532,"SBP1310",2013-06-15,"OEC",5.5,6,-9.25902659,124.1801935,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00012","Forereef","Shallow",5804,0,0.655737704918033,0,0,0.327868852459016,0.327868852459016,0,25.2459016393443,73.4426229508197,310,305,0.655737704918033,0.00888888888888889,"SBP1310",2013-06-15,"OEC",1,3,-9.31186351,124.108481,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00016","Forereef","Mid",5808,0,8.87372013651877,0,0.341296928327645,2.04778156996587,1.70648464163823,2.38907849829352,28.6689419795222,55.9726962457338,310,293,8.87372013651877,0.153846153846154,"SBP1310",2013-06-15,"OEC",9.7,10.7,-9.2988242,124.1337544,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00019","Forereef","Mid",5806,0,0,0,0,0,0.677966101694915,0,8.13559322033898,91.1864406779661,300,295,0,0,"SBP1310",2013-06-15,"OEC",6.4,12.1,-9.28444781,124.1665097,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00021","Forereef","Shallow",5805,0,22.3367697594502,0,7.56013745704467,3.78006872852234,0.343642611683849,6.18556701030928,4.46735395189003,55.3264604810997,300,291,22.3367697594502,0.401234567901235,"SBP1310",2013-06-15,"OEC",4.5,4.6,-9.29598718,124.1489571,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00022","Forereef","Mid",5809,1.32450331125828,27.4834437086093,0,0,6.29139072847682,0.662251655629139,0.662251655629139,15.8940397350993,47.682119205298,310,302,28.8079470198675,0.595890410958904,"SBP1310",2013-06-15,"OEC",7.2,12.4,-9.30981539,124.1161927,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00024","Forereef","Shallow",5803,1.63934426229508,24.9180327868852,0.327868852459016,2.29508196721311,0.655737704918033,1.9672131147541,7.54098360655738,8.19672131147541,52.4590163934426,310,305,26.5573770491803,0.487951807228916,"SBP1310",2013-06-15,"OEC",3.8,6,-9.3084183,124.1237212,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00030","Forereef","Mid",5815,0,16.5584415584416,0.324675324675325,0.649350649350649,2.92207792207792,0.324675324675325,6.16883116883117,34.7402597402597,38.3116883116883,310,308,16.5584415584416,0.428571428571429,"SBP1310",2013-06-16,"OEC",7.3,9.5,-9.23607694,124.2295495,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00032","Forereef","Shallow",5811,3.97111913357401,38.2671480144404,1.80505415162455,0,2.16606498194946,0.36101083032491,11.913357400722,5.77617328519856,35.7400722021661,300,277,42.2382671480144,1.17,"SBP1310",2013-06-16,"OEC",3.9,4.6,-9.18816632,124.3890263,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00043","Forereef","Mid",5813,1.05633802816901,19.0140845070423,1.40845070422535,0,6.33802816901408,0,15.8450704225352,2.11267605633803,54.2253521126761,300,284,20.0704225352113,0.37012987012987,"SBP1310",2013-06-16,"OEC",10,15.8,-9.19560601,124.3726338,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00045","Forereef","Shallow",5816,0,24.2320819112628,0,0,1.36518771331058,0.68259385665529,43.3447098976109,12.6279863481229,17.7474402730375,310,293,24.2320819112628,1.31481481481481,"SBP1310",2013-06-16,"OEC",3.6,4.8,-9.22661134,124.2600272,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00052","Forereef","Mid",5814,0,22.2641509433962,0,0,0.377358490566038,0,17.3584905660377,0,60,310,265,22.2641509433962,0.371069182389937,"SBP1310",2013-06-16,"OEC",5.4,7.9,-9.1979169,124.3207327,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00056","Forereef","Shallow",5817,0.444444444444444,7.11111111111111,0,0,0.888888888888889,0,64,1.77777777777778,25.7777777777778,260,225,7.55555555555556,0.293103448275862,"SBP1310",2013-06-16,"OEC",1,2.6,-9.19746713,124.3613685,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"OEC-00058","Forereef","Mid",5818,0,42.5249169435216,0.332225913621262,0,1.99335548172757,0.332225913621262,6.31229235880399,18.2724252491694,30.2325581395349,310,301,42.5249169435216,1.39130434782609,"SBP1310",2013-06-16,"OEC",9.4,16.1,-9.19177439,124.3852662,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2014,"Timor Leste",0,0,"VIL-00003","UNKNOWN","UNKNOWN",7423,2.5,10,1.07142857142857,0.357142857142857,2.85714285714286,0,16.7857142857143,9.64285714285714,56.7857142857143,290,280,12.5,0.220125786163522,"MP1419",2014-09-16,"Timor Leste",NA,NA,-8.30332,125.5585,"2014",NA,"-1",-1,1,NA
"CPCE","CT",2013,"Timor Leste",0,0,"VIL-00004","Forereef","Shallow",5753,5.17799352750809,17.4757281553398,0.647249190938511,0,1.61812297734628,0.323624595469256,6.79611650485437,19.7411003236246,48.2200647249191,310,309,22.6537216828479,0.466666666666667,"SBP1310",2013-06-07,"VIL",4.8,5.9,-8.18216569,125.6388961,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"VIL-00005","Forereef","Shallow",5762,20.18779342723,36.6197183098592,6.57276995305164,0,7.04225352112676,0,15.4929577464789,0,14.0845070422535,300,213,56.8075117370892,4.03333333333333,"SBP1310",2013-06-07,"VIL",3.9,6.2,-8.13593094,125.6426194,"2013","RAMP_BASIC","-1",-1,0,NA
"CPCE","CT",2013,"Timor Leste",0,0,"VIL-00006","Forereef","Mid",5754,2.71186440677966,16.6101694915254,0,0.338983050847458,0.677966101694915,0,0,16.6101694915254,63.0508474576271,300,295,19.3220338983051,0.306451612903226,"SBP1310",2013-06-07,"VIL",8,16.8,-8.21418196,125.6205252,"2013","RAMP_BASIC","-1",-1,0,NA
